Entity,Code,Year,Crude birth rate,Crude death rate
Belgium,BEL,1957,17,11.9
Belgium,BEL,1958,17.1,11.7
Belgium,BEL,1959,17.4,11.4
Belgium,BEL,1960,16.9,12.4
Belgium,BEL,1961,17.2,11.6
Belgium,BEL,1962,16.8,12.2
Belgium,BEL,1963,17.1,12.5
Belgium,BEL,1964,17.1,11.7
Belgium,BEL,1965,16.4,12.1
Belgium,BEL,1966,15.9,12.1
Belgium,BEL,1967,14.7,12
Belgium,BEL,1968,14.7,12.6
Belgium,BEL,1969,14.6,12.5
Belgium,BEL,1970,14.6,12.3
Belgium,BEL,1971,14.4,12.3
Belgium,BEL,1972,13.8,12
Belgium,BEL,1973,13.3,12.1
Belgium,BEL,1974,12.6,11.9
Belgium,BEL,1975,12.2,12.2
Belgium,BEL,1976,12.3,12.1
Belgium,BEL,1977,12.4,11.4
Belgium,BEL,1978,12.4,11.7
Belgium,BEL,1979,12.6,11.4
Belgium,BEL,1980,12.7,11.6
Belgium,BEL,1981,12.7,11.5
Belgium,BEL,1982,12.2,11.4
Belgium,BEL,1983,11.9,11.7
Belgium,BEL,1984,11.8,11.2
Belgium,BEL,1985,11.6,11.4
Belgium,BEL,1986,11.9,11.3
Belgium,BEL,1987,11.9,10.7
Belgium,BEL,1988,12.1,10.6
Belgium,BEL,1989,12.2,10.8
Belgium,BEL,1990,12.4,10.5
Belgium,BEL,1991,12.6,10.5
Belgium,BEL,1992,12.3,10.3
Belgium,BEL,1993,12,10.6
Belgium,BEL,1994,12,10.6
Belgium,BEL,1995,11.4,10.5
Belgium,BEL,1996,11.3,10.4
Belgium,BEL,1997,11.3,10.2
Belgium,BEL,1998,11.3,10.2
Belgium,BEL,1999,11.1,10.3
Belgium,BEL,2000,11.2,10.2
Belgium,BEL,2001,11.1,10.1
Belgium,BEL,2002,,10.2
Belgium,BEL,2004,11.1,9.8
Belgium,BEL,2005,11.3,9.9
Belgium,BEL,2006,11.51425081,9.636504563
Belgium,BEL,2007,11.35907919,9.475830973
Belgium,BEL,2008,11.95605255,9.765384096
Belgium,BEL,2009,11.79058793,9.679902539
Belgium,BEL,2010,11.673700760000001,9.605525429
Bulgaria,BGR,1881,33.7,16.4
Bulgaria,BGR,1882,36.7,19.1
Bulgaria,BGR,1883,38.5,19.8
Bulgaria,BGR,1884,38.5,17.2
Bulgaria,BGR,1885,37.6,16.7
Bulgaria,BGR,1886,32.6,19.2
Bulgaria,BGR,1887,38.4,18.2
Bulgaria,BGR,1888,37.7,18.2
Bulgaria,BGR,1889,36.7,18.5
Bulgaria,BGR,1890,35.1,21.1
Bulgaria,BGR,1891,39.1,26.7
Bulgaria,BGR,1892,36,31.6
Bulgaria,BGR,1893,35,27.6
Bulgaria,BGR,1894,38,27.4
Bulgaria,BGR,1895,40.7,26.5
Bulgaria,BGR,1896,41.4,24.3
Bulgaria,BGR,1897,42.5,25.6
Bulgaria,BGR,1898,39.4,23.1
Bulgaria,BGR,1899,40.7,24.8
Bulgaria,BGR,1900,42.3,22.6
Bulgaria,BGR,1901,37.7,23.3
Bulgaria,BGR,1902,39.1,24
Bulgaria,BGR,1903,41.3,22.9
Bulgaria,BGR,1904,42.8,21.4
Bulgaria,BGR,1905,43.5,21.7
Bulgaria,BGR,1906,43.7,22.2
Bulgaria,BGR,1907,43.3,22.2
Bulgaria,BGR,1908,40.3,24.2
Bulgaria,BGR,1909,40.4,26.5
Bulgaria,BGR,1910,41.4,23
Bulgaria,BGR,1911,39.9,21.4
Bulgaria,BGR,1912,41.7,20.6
Bulgaria,BGR,1913,25.7,29
Bulgaria,BGR,1914,45.1,20.7
Bulgaria,BGR,1915,40.2,19.9
Bulgaria,BGR,1916,21.3,20.8
Bulgaria,BGR,1917,17.2,21.2
Bulgaria,BGR,1918,21.2,32
Bulgaria,BGR,1919,32.8,20.2
Bulgaria,BGR,1920,39.9,21.4
Bulgaria,BGR,1921,40.2,21.7
Bulgaria,BGR,1922,40.5,23.6
Bulgaria,BGR,1923,37.7,21.2
Bulgaria,BGR,1924,39.8,20.7
Bulgaria,BGR,1925,36.9,19.2
Bulgaria,BGR,1926,37.4,17.2
Bulgaria,BGR,1927,33.2,20.3
Bulgaria,BGR,1928,33.1,17.7
Bulgaria,BGR,1929,30.6,18.1
Bulgaria,BGR,1930,31.4,16.2
Bulgaria,BGR,1931,29.5,16.9
Bulgaria,BGR,1932,31.5,16.3
Bulgaria,BGR,1933,29.2,15.6
Bulgaria,BGR,1934,30.1,14.1
Bulgaria,BGR,1935,26.4,14.6
Bulgaria,BGR,1936,25.9,14.3
Bulgaria,BGR,1937,24.3,13.6
Bulgaria,BGR,1938,22.8,13.7
Bulgaria,BGR,1939,21.4,13.4
Bulgaria,BGR,1940,22.2,13.4
Bulgaria,BGR,1941,21.9,12.7
Bulgaria,BGR,1942,22.7,13
Bulgaria,BGR,1943,21.8,18.8
Bulgaria,BGR,1944,22,18.4
Bulgaria,BGR,1945,24.1,16.2
Bulgaria,BGR,1946,25.6,12.2
Bulgaria,BGR,1947,24,11.6
Bulgaria,BGR,1948,24.6,11.4
Bulgaria,BGR,1949,24.7,12.2
Bulgaria,BGR,1950,25.2,11.5
Bulgaria,BGR,1951,21.1,10.7
Bulgaria,BGR,1952,21.2,11.6
Bulgaria,BGR,1953,20.9,9.3
Bulgaria,BGR,1954,20.2,9.2
Bulgaria,BGR,1955,20.1,9.1
Bulgaria,BGR,1956,19.5,9.4
Bulgaria,BGR,1957,18.4,8.6
Bulgaria,BGR,1958,17.9,7.9
Bulgaria,BGR,1959,17.6,9.5
Bulgaria,BGR,1960,17.8,8.1
Bulgaria,BGR,1961,17.4,7.9
Bulgaria,BGR,1962,16.7,8.7
Bulgaria,BGR,1963,16.4,8.2
Bulgaria,BGR,1964,16.1,7.9
Bulgaria,BGR,1965,15.3,8.2
Bulgaria,BGR,1966,14.9,8.3
Bulgaria,BGR,1967,15,9
Bulgaria,BGR,1968,16.9,8.6
Bulgaria,BGR,1969,17,9.5
Bulgaria,BGR,1970,16.3,9.1
Bulgaria,BGR,1971,15.9,9.7
Bulgaria,BGR,1972,15.3,9.8
Bulgaria,BGR,1973,16.2,9.5
Bulgaria,BGR,1974,17.2,9.8
Bulgaria,BGR,1975,16.6,10.3
Bulgaria,BGR,1976,16.5,10.1
Bulgaria,BGR,1977,16.1,10.7
Bulgaria,BGR,1978,15.5,10.5
Bulgaria,BGR,1979,15.3,10.7
Bulgaria,BGR,1980,14.5,11.1
Bulgaria,BGR,1981,14,10.7
Bulgaria,BGR,1982,13.9,11.2
Bulgaria,BGR,1983,13.8,11.4
Bulgaria,BGR,1984,13.6,11.3
Bulgaria,BGR,1985,13.3,12
Bulgaria,BGR,1986,13.4,11.6
Bulgaria,BGR,1987,13,12
Bulgaria,BGR,1988,13.1,12
Bulgaria,BGR,1989,12.5,11.9
Bulgaria,BGR,1990,11.7,12.1
Bulgaria,BGR,1991,10.7,12.3
Bulgaria,BGR,1992,10.4,12.6
Bulgaria,BGR,1993,10,12.9
Bulgaria,BGR,1994,10,12.9
Bulgaria,BGR,1995,8.6,12.7
Bulgaria,BGR,1996,8.6,13.6
Bulgaria,BGR,1997,7.7,14
Bulgaria,BGR,1998,7.9,14.7
Bulgaria,BGR,1999,8.8,13.6
Bulgaria,BGR,2000,9,14.1
Bulgaria,BGR,2001,8.6,14.2
Bulgaria,BGR,2002,8.5,14.3
Bulgaria,BGR,2003,8.6,14.3
Bulgaria,BGR,2004,9,14.2
Bulgaria,BGR,2005,9.2,14.6
Bulgaria,BGR,2006,9.6087554,14.73408304
Bulgaria,BGR,2007,9.836987145,14.75293495
Bulgaria,BGR,2008,10.19388343,14.49787136
Bulgaria,BGR,2009,10.6729864,14.24734787
Bulgaria,BGR,2010,10.02257811,14.62181767
Canada,CAN,1900,27.2,16.2
Canada,CAN,1901,31.2,14.1
Canada,CAN,1902,31.3,13.4
Canada,CAN,1903,31.3,13.2
Canada,CAN,1904,31.4,13.5
Canada,CAN,1905,31,13
Canada,CAN,1906,29.9,13.2
Canada,CAN,1907,29.5,12.8
Canada,CAN,1908,30.3,12.6
Canada,CAN,1909,30.2,12.8
Canada,CAN,1910,30.4,13.1
Canada,CAN,1911,30.1,13.4
Canada,CAN,1912,31.3,13
Canada,CAN,1913,31.7,13.1
Canada,CAN,1914,31.9,12.6
Canada,CAN,1915,31.9,12.5
Canada,CAN,1916,30.7,13
Canada,CAN,1917,29.1,12.7
Canada,CAN,1918,28.8,15.9
Canada,CAN,1919,27.7,13.7
Canada,CAN,1920,29.2,13.3
Canada,CAN,1921,29.3,11.6
Canada,CAN,1922,28.3,11.6
Canada,CAN,1923,26.7,11.8
Canada,CAN,1924,26.7,10.9
Canada,CAN,1925,26.1,10.7
Canada,CAN,1926,24.7,11.4
Canada,CAN,1927,24.3,11
Canada,CAN,1928,24.1,11.2
Canada,CAN,1929,23.5,11.4
Canada,CAN,1930,23.9,10.8
Canada,CAN,1931,23.2,10.2
Canada,CAN,1932,22.5,10
Canada,CAN,1933,21,9.7
Canada,CAN,1934,20.7,9.5
Canada,CAN,1935,20.5,9.9
Canada,CAN,1936,20.3,9.9
Canada,CAN,1937,20.1,10.4
Canada,CAN,1938,20.7,9.7
Canada,CAN,1939,20.6,9.7
Canada,CAN,1940,21.6,9.8
Canada,CAN,1941,22.4,10.1
Canada,CAN,1942,23.5,9.8
Canada,CAN,1943,24.2,10.1
Canada,CAN,1944,24,9.8
Canada,CAN,1945,24.3,9.5
Canada,CAN,1946,27.2,9.4
Canada,CAN,1947,28.9,9.4
Canada,CAN,1948,27.3,9.3
Canada,CAN,1949,27.3,9.3
Canada,CAN,1950,27.1,9.1
Canada,CAN,1951,27.2,9
Canada,CAN,1952,27.9,8.7
Canada,CAN,1953,28.1,8.6
Canada,CAN,1954,28.5,8.2
Canada,CAN,1955,28.2,8.2
Canada,CAN,1956,28,8.2
Canada,CAN,1957,28.2,8.2
Canada,CAN,1958,27.5,7.9
Canada,CAN,1959,27.4,8
Canada,CAN,1960,26.7,7.8
Canada,CAN,1961,26,7.7
Canada,CAN,1962,25.2,7.7
Canada,CAN,1963,24.6,7.8
Canada,CAN,1964,23.4,7.6
Canada,CAN,1965,21.3,7.6
Canada,CAN,1966,19.3,7.5
Canada,CAN,1967,18.2,7.4
Canada,CAN,1968,17.6,7.4
Canada,CAN,1969,17.6,7.3
Canada,CAN,1970,17.5,7.3
Canada,CAN,1971,16.8,7.3
Canada,CAN,1972,15.9,7.4
Canada,CAN,1973,15.6,7.4
Canada,CAN,1974,15.5,7.4
Canada,CAN,1975,15.8,7.4
Canada,CAN,1976,15.7,7.3
Canada,CAN,1977,15.5,7.2
Canada,CAN,1978,15.3,7.2
Canada,CAN,1979,15.4,7.1
Canada,CAN,1980,15.4,7.1
Canada,CAN,1981,15.3,7
Canada,CAN,1982,15.1,7.1
Canada,CAN,1983,15,7
Canada,CAN,1984,15.1,7
Canada,CAN,1985,14.9,7.2
Canada,CAN,1986,14.7,7.3
Canada,CAN,1987,14.4,7.2
Canada,CAN,1988,14.5,7.3
Canada,CAN,1989,14.9,7.3
Canada,CAN,1990,15.2,7.2
Canada,CAN,1991,14.6,7
Canada,CAN,1992,14.6,6.9
Canada,CAN,1993,13.4,7.1
Canada,CAN,1994,13.3,7.1
Canada,CAN,1995,12.9,7.2
Canada,CAN,1996,12.3,7.2
Canada,CAN,1997,11.7,7.2
Canada,CAN,1998,11.4,7.2
Canada,CAN,1999,11.1,7.2
Canada,CAN,2000,10.7,7.1
Canada,CAN,2001,10.8,7.1
Canada,CAN,2002,10.5,7.1
Canada,CAN,2003,10.6,7.1
Canada,CAN,2004,10.6,7.1
Canada,CAN,2005,10.6,7.1
Canada,CAN,2006,10.88581147,7.001426875
Canada,CAN,2007,11.17118077,7.142997485
Canada,CAN,2008,11.34248626,7.232596158
Chile,CHL,1848,36.8,
Chile,CHL,1849,37.4,
Chile,CHL,1850,41.3,18.8
Chile,CHL,1851,38.5,20.5
Chile,CHL,1852,40.9,19.5
Chile,CHL,1853,44.7,22.9
Chile,CHL,1854,43.3,21.7
Chile,CHL,1855,44.7,21.1
Chile,CHL,1856,45.5,22.7
Chile,CHL,1857,44.8,24.5
Chile,CHL,1858,41.6,22.3
Chile,CHL,1859,41.6,25
Chile,CHL,1860,47.6,28.9
Chile,CHL,1861,39.6,27
Chile,CHL,1862,40.8,24.4
Chile,CHL,1863,40.8,26.8
Chile,CHL,1864,42.3,34.6
Chile,CHL,1865,36,29.4
Chile,CHL,1866,38.4,25.5
Chile,CHL,1867,39.5,25.7
Chile,CHL,1868,41.3,23.4
Chile,CHL,1869,42.1,26.1
Chile,CHL,1870,42.3,24.7
Chile,CHL,1871,41.5,25.4
Chile,CHL,1872,44.1,29.2
Chile,CHL,1873,44.9,28.2
Chile,CHL,1874,44.7,27.6
Chile,CHL,1875,42.6,28.3
Chile,CHL,1876,40.6,30.2
Chile,CHL,1877,38.9,29.4
Chile,CHL,1878,36.5,28
Chile,CHL,1879,40.6,27.7
Chile,CHL,1880,38.2,31.2
Chile,CHL,1881,44.4,27.4
Chile,CHL,1882,40.2,28
Chile,CHL,1883,40.6,25.7
Chile,CHL,1884,41.1,24.2
Chile,CHL,1885,25,27
Chile,CHL,1886,29,26.7
Chile,CHL,1887,29.4,31.6
Chile,CHL,1888,32.1,3.3
Chile,CHL,1889,38,34.7
Chile,CHL,1890,37.9,36.7
Chile,CHL,1891,30.3,34.1
Chile,CHL,1892,39.3,37.6
Chile,CHL,1893,39.2,34.3
Chile,CHL,1894,41.1,33.7
Chile,CHL,1895,39.1,31.4
Chile,CHL,1896,37.6,30.5
Chile,CHL,1897,39.6,31.2
Chile,CHL,1898,37.4,29.1
Chile,CHL,1899,37.6,29.5
Chile,CHL,1900,38.4,36
Chile,CHL,1901,39.3,36.7
Chile,CHL,1902,38.7,28.8
Chile,CHL,1903,38,28.4
Chile,CHL,1904,37.9,28.1
Chile,CHL,1905,38.2,35.2
Chile,CHL,1906,36.9,33
Chile,CHL,1907,38.8,29.7
Chile,CHL,1908,39.7,31.9
Chile,CHL,1909,39.1,31.7
Chile,CHL,1910,38.9,31.7
Chile,CHL,1911,39.4,31.9
Chile,CHL,1912,39.5,30.4
Chile,CHL,1913,40.6,31
Chile,CHL,1914,39,28.6
Chile,CHL,1915,38.6,27.3
Chile,CHL,1916,40.3,27.9
Chile,CHL,1917,41.2,29.6
Chile,CHL,1918,36.9,27.5
Chile,CHL,1919,35.9,34.1
Chile,CHL,1920,39.1,30.7
Chile,CHL,1921,39,32.7
Chile,CHL,1922,38.4,28.4
Chile,CHL,1923,39.2,32.8
Chile,CHL,1924,39.7,29.2
Chile,CHL,1925,40,27.8
Chile,CHL,1926,40,27.2
Chile,CHL,1927,41.5,26.3
Chile,CHL,1928,52.2,23.7
Chile,CHL,1929,41.2,25.8
Chile,CHL,1930,39.8,24.7
Chile,CHL,1931,34.6,22
Chile,CHL,1932,34,22.8
Chile,CHL,1933,33.1,26.8
Chile,CHL,1934,33.2,26.8
Chile,CHL,1935,33.3,25
Chile,CHL,1936,33.5,25.3
Chile,CHL,1937,32.3,24
Chile,CHL,1938,32.1,24.5
Chile,CHL,1939,33.3,24.6
Chile,CHL,1940,33.4,22.9
Chile,CHL,1941,32.6,19.6
Chile,CHL,1942,33.1,19.9
Chile,CHL,1943,33.1,19.3
Chile,CHL,1944,33.2,18.9
Chile,CHL,1945,33.3,19.3
Chile,CHL,1946,36.2,16.6
Chile,CHL,1947,36,16.1
Chile,CHL,1948,35.3,16.7
Chile,CHL,1949,34.7,17.3
Chile,CHL,1950,34,15
Chile,CHL,1951,33.9,15
Chile,CHL,1952,32.6,13
Chile,CHL,1953,34.5,12.4
Chile,CHL,1954,33.4,12.8
Chile,CHL,1955,34.9,12.9
Chile,CHL,1956,34.3,12.1
Chile,CHL,1957,37.1,12.8
Chile,CHL,1958,36.3,12.2
Chile,CHL,1959,36.1,12.6
Chile,CHL,1960,34.4,12.4
Chile,CHL,1961,34.7,11.6
Chile,CHL,1962,36.3,11.8
Chile,CHL,1963,34,12
Chile,CHL,1964,33.1,11.2
Chile,CHL,1965,32.3,10.5
Chile,CHL,1966,30.9,10.2
Chile,CHL,1967,31.6,9.5
Chile,CHL,1968,27.2,9
Chile,CHL,1969,25.7,8.8
Chile,CHL,1970,27.6,8.5
Chile,CHL,1971,28.1,8.8
Chile,CHL,1972,27.4,9
Chile,CHL,1973,26.8,8.2
Chile,CHL,1974,25.9,7.8
Chile,CHL,1975,24.2,7.3
Chile,CHL,1976,23,7.4
Chile,CHL,1977,21.4,7
Chile,CHL,1978,21.3,6.7
Chile,CHL,1979,21.4,6.8
Chile,CHL,1980,22.2,6.7
Chile,CHL,1981,23.4,6.2
Chile,CHL,1982,23.8,6.1
Chile,CHL,1983,22.2,8.4
Chile,CHL,1984,22.2,6.3
Chile,CHL,1985,21.6,6.1
Chile,CHL,1986,22.1,5.9
Chile,CHL,1987,22.3,5.6
Chile,CHL,1988,23.3,5.8
Chile,CHL,1989,23.4,5.8
Chile,CHL,1990,22.4,6
Chile,CHL,1991,21.6,5.6
Chile,CHL,1992,21,5.4
Chile,CHL,1993,21.7,5.5
Chile,CHL,1994,20.6,5.4
Chile,CHL,1995,19.7,5.5
Chile,CHL,1996,18.4,5.5
Chile,CHL,1997,17.8,5.4
Chile,CHL,1998,17.3,5.4
Chile,CHL,1999,16.5,5.4
Chile,CHL,2000,16.2,5.1
Chile,CHL,2001,15.8,5.3
Chile,CHL,2002,15.3,5.2
Chile,CHL,2003,14.7,5.3
Chile,CHL,2004,14.3,5.4
Chile,CHL,2005,14.2,5.3
Chile,CHL,2006,14.08066636,5.211507269
Chile,CHL,2007,14.49379006,5.603059729
Chile,CHL,2008,14.70942472,5.37883863
China,CHN,1949,36,20
China,CHN,1950,37,18
China,CHN,1951,37.8,17.8
China,CHN,1952,37,17
China,CHN,1953,37,14
China,CHN,1954,38,13.2
China,CHN,1955,32.6,12.3
China,CHN,1956,31.9,11.4
China,CHN,1957,34,10.8
China,CHN,1958,29.2,12
China,CHN,1959,24.8,14.6
China,CHN,1960,20.9,25.4
China,CHN,1961,18,14.2
China,CHN,1962,37,10
China,CHN,1963,43.4,10
China,CHN,1964,39.1,11.5
China,CHN,1965,37.9,9.5
China,CHN,1966,35,8.8
China,CHN,1967,34,8.4
China,CHN,1968,35.6,8.2
China,CHN,1969,34.1,8
China,CHN,1970,33.4,7.6
China,CHN,1971,30.6,7.3
China,CHN,1972,29.8,7.6
China,CHN,1973,27.9,7
China,CHN,1974,24.8,7.3
China,CHN,1975,23,9.3
China,CHN,1976,19.9,7.2
China,CHN,1977,18.9,6.9
China,CHN,1978,18.2,6.2
China,CHN,1979,17.8,6.2
China,CHN,1980,18.2,6.3
China,CHN,1981,20.9,6.4
China,CHN,1982,21.1,6.6
China,CHN,1983,18.6,7.1
China,CHN,1984,17.5,6.7
China,CHN,1985,17.8,6.6
China,CHN,1986,20.8,6.7
China,CHN,1987,20.8,6.6
China,CHN,1988,20.8,6.5
China,CHN,1989,21.5,6.5
China,CHN,1990,21.1,6.7
China,CHN,1991,19.7,6.7
China,CHN,1992,18.2,6.6
China,CHN,1993,18.1,6.6
China,CHN,1994,11.9,5
China,CHN,1995,11.2,5.1
China,CHN,1996,10.2,5.1
China,CHN,1997,9.3,4.9
China,CHN,1998,7.9,4.8
China,CHN,1999,15.2,6.5
China,CHN,2000,14,6.4
China,CHN,2001,13.4,6.4
China,CHN,2002,12.9,6.4
China,CHN,2003,12.4,6.4
China,CHN,2004,12.3,6.419381594
China,CHN,2005,12.4,6.512134507
China,CHN,2006,12.05039255,6.785953381
China,CHN,2007,12.06396779,6.909913796
China,CHN,2008,12.10825138,7.040556618
China,CHN,2009,12.09973478,7.065046376
Colombia,COL,1915,28.3,18.6
Colombia,COL,1922,27.5,15
Colombia,COL,1923,26.6,13.6
Colombia,COL,1924,25.5,12.9
Colombia,COL,1925,26.4,13
Colombia,COL,1926,27.7,14.4
Colombia,COL,1927,27.5,14.5
Colombia,COL,1928,29.5,13.7
Colombia,COL,1929,30.4,13.1
Colombia,COL,1930,28.1,13.3
Colombia,COL,1931,27.1,12.1
Colombia,COL,1932,22.2,9.8
Colombia,COL,1933,28.4,15.5
Colombia,COL,1934,29.9,15.6
Colombia,COL,1935,30.1,15.3
Colombia,COL,1936,29.5,15.5
Colombia,COL,1937,30.8,15.4
Colombia,COL,1938,32.2,17.3
Colombia,COL,1939,31.5,17.6
Colombia,COL,1940,32.2,15.2
Colombia,COL,1941,32.7,15.5
Colombia,COL,1942,33.1,16
Colombia,COL,1943,32.1,17.1
Colombia,COL,1944,32.2,16.4
Colombia,COL,1945,31.7,15.7
Colombia,COL,1946,32.8,15.5
Colombia,COL,1947,33.8,14.4
Colombia,COL,1948,34.9,14.2
Colombia,COL,1949,35.1,14
Colombia,COL,1950,36.5,14.2
Colombia,COL,1951,36.1,14.2
Colombia,COL,1952,36.4,12.8
Colombia,COL,1953,38.1,13.2
Colombia,COL,1954,37.2,11.8
Colombia,COL,1955,38.8,12.3
Colombia,COL,1956,39.6,12.7
Colombia,COL,1957,40.1,12.4
Colombia,COL,1958,40.5,12
Colombia,COL,1959,40.7,11.8
Colombia,COL,1960,38.8,11.9
Colombia,COL,1961,39.4,11
Colombia,COL,1962,39.6,10.8
Colombia,COL,1963,39.3,10.4
Colombia,COL,1964,38.6,10
Colombia,COL,1965,36.9,9.9
Colombia,COL,1966,35.9,9.5
Colombia,COL,1967,35.3,9.5
Colombia,COL,1968,32,8.7
Colombia,COL,1969,34.6,7.7
Colombia,COL,1970,,6.6
Colombia,COL,1971,37.8,6.9
Colombia,COL,1972,34.4,7.5
Colombia,COL,1973,33.2,9.1
Colombia,COL,1974,32.2,9
Colombia,COL,1975,31.1,9
Colombia,COL,1976,30,9
Colombia,COL,1977,30.4,
Colombia,COL,1978,30.2,
Colombia,COL,1979,29.9,
Colombia,COL,1980,29.7,
Colombia,COL,1981,28.8,
Colombia,COL,1982,27.9,
Colombia,COL,1983,27.7,
Colombia,COL,1984,27.6,
Colombia,COL,1985,27.4,
Colombia,COL,1993,24,5.9
Colombia,COL,1995,24.5,5.8
Colombia,COL,1996,,      
Colombia,COL,1997,,      
Colombia,COL,1998,24.5,      
Colombia,COL,1999,,      
Costa Rica,CRI,1900,41.5,23
Costa Rica,CRI,1901,36.7,26.3
Costa Rica,CRI,1902,35.2,25.3
Costa Rica,CRI,1903,36.3,22.8
Costa Rica,CRI,1904,38.4,22.6
Costa Rica,CRI,1905,37.8,27.7
Costa Rica,CRI,1906,39.3,24.6
Costa Rica,CRI,1907,42,25.2
Costa Rica,CRI,1908,42.3,25.2
Costa Rica,CRI,1909,42.3,24.8
Costa Rica,CRI,1910,41.7,25.6
Costa Rica,CRI,1911,43.3,24.4
Costa Rica,CRI,1912,42.8,23.4
Costa Rica,CRI,1913,43.1,22.8
Costa Rica,CRI,1914,44.3,22.5
Costa Rica,CRI,1915,43.4,21.9
Costa Rica,CRI,1916,41.2,23
Costa Rica,CRI,1917,41.7,22.5
Costa Rica,CRI,1918,40,30.5
Costa Rica,CRI,1919,36.2,27.6
Costa Rica,CRI,1920,38.5,28.6
Costa Rica,CRI,1921,38.2,21
Costa Rica,CRI,1922,38.5,20.9
Costa Rica,CRI,1923,38.1,20.1
Costa Rica,CRI,1924,38.7,22.3
Costa Rica,CRI,1925,38.3,24
Costa Rica,CRI,1926,46.9,23.1
Costa Rica,CRI,1927,47.9,22.6
Costa Rica,CRI,1928,48.2,23.6
Costa Rica,CRI,1929,46.3,24.2
Costa Rica,CRI,1930,47.4,22.5
Costa Rica,CRI,1931,46.9,24.7
Costa Rica,CRI,1932,45.7,21.9
Costa Rica,CRI,1933,44.6,21.7
Costa Rica,CRI,1934,44.2,18.6
Costa Rica,CRI,1935,45.2,22.9
Costa Rica,CRI,1936,45.2,21
Costa Rica,CRI,1937,44.5,19.2
Costa Rica,CRI,1938,45.5,17.7
Costa Rica,CRI,1939,44.7,19.3
Costa Rica,CRI,1940,45.3,18.1
Costa Rica,CRI,1941,45.5,18.1
Costa Rica,CRI,1942,43.7,21
Costa Rica,CRI,1943,46.1,17.7
Costa Rica,CRI,1944,44.2,16.7
Costa Rica,CRI,1945,46.8,15.5
Costa Rica,CRI,1946,45,13.9
Costa Rica,CRI,1947,44.7,14.9
Costa Rica,CRI,1948,44.5,13.2
Costa Rica,CRI,1949,44.2,12.7
Costa Rica,CRI,1950,46.5,12.2
Costa Rica,CRI,1951,48.5,11.7
Costa Rica,CRI,1952,49.8,11.6
Costa Rica,CRI,1953,47.9,11.9
Costa Rica,CRI,1954,49.4,10.8
Costa Rica,CRI,1955,10.7,6.8
Costa Rica,CRI,1956,48.5,9.8
Costa Rica,CRI,1957,47.9,10.4
Costa Rica,CRI,1958,47.2,9.2
Costa Rica,CRI,1959,48.3,9.3
Costa Rica,CRI,1960,47.5,8.8
Costa Rica,CRI,1961,46.9,8.2
Costa Rica,CRI,1962,45.4,8.9
Costa Rica,CRI,1963,45.3,9
Costa Rica,CRI,1964,43,9.4
Costa Rica,CRI,1965,42.3,8.6
Costa Rica,CRI,1966,40.7,7.4
Costa Rica,CRI,1967,39,7.1
Costa Rica,CRI,1968,36.2,6.5
Costa Rica,CRI,1969,34.4,6.9
Costa Rica,CRI,1970,33.2,6.6
Costa Rica,CRI,1971,31.3,5.9
Costa Rica,CRI,1972,31.2,5.9
Costa Rica,CRI,1973,28.5,5.2
Costa Rica,CRI,1974,29.5,4.9
Costa Rica,CRI,1975,29.5,4.9
Costa Rica,CRI,1976,29.8,4.7
Costa Rica,CRI,1977,31.1,4.3
Costa Rica,CRI,1978,29.9,4.1
Costa Rica,CRI,1979,30.2,4.2
Costa Rica,CRI,1980,29.4,4.1
Costa Rica,CRI,1981,29.8,4
Costa Rica,CRI,1982,30.7,3.9
Costa Rica,CRI,1983,30,3.9
Costa Rica,CRI,1984,31.4,4.1
Costa Rica,CRI,1985,33.9,4.2
Costa Rica,CRI,1986,,3.8
Costa Rica,CRI,1987,28.9,3.8
Costa Rica,CRI,1988,28.5,3.8
Costa Rica,CRI,1989,28.6,3.9
Costa Rica,CRI,1990,29.2,4.1
Costa Rica,CRI,1991,28.2,4.1
Costa Rica,CRI,1992,27.3,4.2
Costa Rica,CRI,1994,24.6,4.1
Costa Rica,CRI,1995,24.1,4.2
Costa Rica,CRI,1996,23.3,4.1
Costa Rica,CRI,1997,22.5,4.1
Costa Rica,CRI,1998,23,4.4
Costa Rica,CRI,1999,23,4.4
Costa Rica,CRI,2000,22.4,4.3
Costa Rica,CRI,2001,19.6,4
Costa Rica,CRI,2002,17.8,3.8
Costa Rica,CRI,2003,17.8,3.9
Costa Rica,CRI,2004,17.3,3.8
Costa Rica,CRI,2005,16.8,3.8
Costa Rica,CRI,2006,16.37426981,3.850850846
Costa Rica,CRI,2007,16.46237987,3.841912178
Costa Rica,CRI,2008,16.585994499999998,3.975370834
Costa Rica,CRI,2009,16.23207276,4.016896939
Costa Rica,CRI,2010,15.54595517,4.181638798
Cuba,CUB,1931,25.2,10.2
Cuba,CUB,1932,16.7,10.9
Cuba,CUB,1933,17,12.4
Cuba,CUB,1934,19.2,11.6
Cuba,CUB,1935,19.5,12
Cuba,CUB,1936,19.5,10.7
Cuba,CUB,1937,23.1,10.2
Cuba,CUB,1938,25.3,11.1
Cuba,CUB,1939,15.5,9.8
Cuba,CUB,1940,18.1,9.7
Cuba,CUB,1941,16.9,9.3
Cuba,CUB,1942,,9.4
Cuba,CUB,1943,,10.4
Cuba,CUB,1944,36,10
Cuba,CUB,1945,20.8,10.6
Cuba,CUB,1946,23.9,8
Cuba,CUB,1947,30.1,7.9
