Entity,Code,Year,December,November,October,September,August,July,June,May,April,March,February,January
Belarus,BLR,1974,38.841995,40.147823,40.436596,41.620945,42.353794,44.5877,45.786903,46.696716,45.49564,44.226006,44.841557,44.82106
Belarus,BLR,1975,39.38164,40.110046,39.427917,41.360703,43.435154,44.415718,44.97076,46.28313,44.8731,43.79296,44.007587,43.210815
Belarus,BLR,1976,36.46671,40.228806,40.74399,42.74201,43.789062,46.686966,45.214813,46.636395,44.30095,42.52867,43.386036,42.91752
Belarus,BLR,1977,39.660583,41.154057,40.268265,42.151924,43.565052,44.68419,44.50519,45.602024,45.589996,43.87833,43.78424,42.858852
Belarus,BLR,1978,39.833706,41.417946,40.645245,42.512623,42.783295,46.501724,45.74897,46.766518,45.54045,43.866825,42.849113,43.63393
Belarus,BLR,1979,39.78255,41.544518,40.27311,42.076538,43.39721,45.60592,45.22331,45.80023,46.56355,44.592358,43.39531,43.706684
Belarus,BLR,1980,40.0144,41.864326,40.91033,42.445732,44.7805,46.99552,46.314125,47.79577,47.402237,42.840134,42.332893,42.141235
Belarus,BLR,1981,41.80255,42.322243,41.29802,46.066532,47.179596,45.454544,45.641956,46.137768,45.97165,45.16667,43.636703,44.333233
Belarus,BLR,1982,46.92155,45.730274,41.869278,43.64534,43.466988,44.78366,45.15414,46.862747,45.013706,43.819393,45.73693,43.35229
Belarus,BLR,1983,43.732853,45.48678,46.191917,47.413612,48.538605,51.127235,49.230606,50.965664,50.308495,48.913944,49.08132,49.108112
Belarus,BLR,1984,42.08845,42.242855,43.3567,46.21998,48.15755,50.191753,50.13564,49.400234,49.925903,45.731,45.340878,46.185062
Belarus,BLR,1985,38.789474,40.5557,42.345364,43.907913,46.66559,48.284557,47.459553,48.62196,49.153564,46.79857,46.225697,46.261368
Belarus,BLR,1986,44.69502,42.688557,48.41676,46.55614,47.966667,52.07674,47.957428,51.02658,48.902714,43.581604,45.089005,44.29798
Belarus,BLR,1987,44.498466,43.89706,47.439323,46.138134,43.01123,45.56587,45.9802,45.8452,45.495686,42.793648,42.55228,38.940777
Belarus,BLR,1988,37.36954,39.022152,40.071922,42.3956,44.621243,46.92893,46.95653,48.501728,47.11292,45.847794,45.80468,44.57704
Belarus,BLR,1989,34.574356,37.201687,38.02284,39.139156,42.139988,43.252125,44.24949,44.643738,42.79817,42.59164,43.758938,44.280876
Belarus,BLR,1990,33.42762,34.228374,34.755016,35.963127,38.219326,39.80594,40.36794,40.351665,40.496746,39.85584,38.858482,42.3677
Belarus,BLR,1997,20.906498,21.208841,22.372423,22.60789,24.10418,25.91015,25.373026,25.080702,26.22952,24.959644,24.53882,27.872004
Belarus,BLR,1998,20.487038,22.561945,24.04937,25.568548,25.271065,26.960922,26.546936,26.201082,25.716549,25.35902,25.40068,28.300604
Belarus,BLR,1999,20.218044,21.160383,23.011072,26.007956,25.85458,27.160519,28.174877,25.937756,26.65276,25.497374,26.224289,28.93811
Belarus,BLR,2000,20.99932,23.179127,24.024145,25.780882,26.791868,27.130085,27.675877,27.621622,25.021576,25.282412,25.942778,28.23797
Belarus,BLR,2001,20.440905,23.03644,23.291958,24.010876,25.562849,26.92258,26.566515,26.428644,26.134523,26.360363,25.597773,29.188717
Belarus,BLR,2002,19.491915,21.615791,24.242697,24.76837,25.557463,27.879068,25.86418,23.960129,23.705336,24.720175,25.126041,28.552849
Belarus,BLR,2003,19.770285,21.689274,23.790497,25.28789,25.04761,27.23553,25.44121,24.238008,24.844698,24.8078,24.898647,29.765867
Belarus,BLR,2004,20.940073,23.009401,22.839108,24.650234,25.241331,27.176277,27.090952,24.162977,25.946173,25.439228,23.765362,29.216753
Belarus,BLR,2005,22.482285,24.127203,24.057388,27.168375,26.143063,26.48491,26.417772,24.443998,25.533264,25.764019,25.671076,29.465479
Belarus,BLR,2006,24.870289,26.932306,27.074125,28.502491,29.720856,29.04281,29.113182,26.60822,26.533506,26.236065,27.086739,29.193504
Belarus,BLR,2007,26.545712,28.769247,29.031252,30.028193,31.79044,32.11133,30.561789,30.217533,28.08123,29.44116,29.103004,30.403048
Belarus,BLR,2008,28.435839,28.99026,30.909855,32.73614,33.03235,34.81707,31.827393,29.67567,31.152515,27.721653,29.094032,32.60596
Belarus,BLR,2009,28.090496,28.94689,30.379118,33.369804,32.503998,34.651752,32.101738,29.794622,31.829191,31.59981,30.214228,34.17736
Belarus,BLR,2010,29.331553,29.828787,30.71077,31.900322,31.392048,32.755455,33.0225,30.483326,30.443779,31.096102,30.722176,32.502716
Belarus,BLR,2011,30.1649,31.378315,32.757225,33.15587,34.374603,35.64098,33.307278,27.310633,28.446648,29.717876,30.268723,32.083282
Belarus,BLR,2012,31.219273,34.452694,34.47477,35.034187,36.482357,36.300095,34.008274,32.323654,30.949028,31.025995,31.670992,33.373947
Belarus,BLR,2013,31.540842,33.062344,34.249695,37.17493,37.01712,37.43164,35.28712,32.835403,32.005554,31.288532,32.933437,34.885086
Belarus,BLR,2014,31.72969,31.574305,33.829353,35.558613,34.67734,37.86731,35.675602,33.983707,33.853535,32.019184,32.599075,34.206097
Belarus,BLR,2015,32.764465,34.353077,34.55785,36.610443,35.944504,37.92121,36.654938,32.07793,33.022133,32.101112,31.919315,34.28453
Belarus,BLR,2016,30.748657,31.957636,31.99075,35.377327,35.792625,35.991383,35.705585,32.84105,33.656834,34.372425,33.95713,34.053394
Belgium,BEL,1900,74.667946,73.97524,76.41146,79.933846,77.76858,80.47711,78.65369,81.18433,84.422195,86.73047,88.323,82.406
Belgium,BEL,1901,76.843925,77.9002,77.75915,82.17059,77.99451,79.673195,80.680115,82.74885,86.9699,88.294815,90.331665,83.73643
Belgium,BEL,1902,76.20194,75.24103,76.59033,78.53264,76.62594,74.151886,78.52257,80.03863,83.37538,86.2332,86.764725,80.199936
Belgium,BEL,1903,72.26563,72.563805,72.1437,75.65936,74.55264,74.6222,79.15914,81.004715,79.58337,82.57348,81.0391,78.69025
Belgium,BEL,1904,72.7197,72.15016,73.094795,76.59596,74.0579,73.99517,74.83304,77.53784,79.1361,79.75692,78.99455,75.74553
Belgium,BEL,1905,68.66719,67.66193,67.593185,71.29813,71.17356,71.16117,74.00301,75.18306,76.05414,79.01674,81.0058,78.65121
Belgium,BEL,1906,68.69229,67.37854,69.365616,71.90974,70.22671,68.5726,71.066765,74.29788,75.6228,78.62431,78.041855,73.79329
Belgium,BEL,1907,69.17293,65.02335,65.52843,69.71277,70.863335,69.62305,70.7713,72.15777,74.21296,75.411995,76.90222,74.28757
Belgium,BEL,1908,62.037003,63.45699,65.311005,69.04132,66.99261,67.69095,71.52427,73.77893,73.99069,74.13417,75.484245,74.08895
Belgium,BEL,1909,61.146248,62.74768,62.949738,65.07995,64.43708,62.901554,67.889465,68.144196,70.53807,72.29772,72.99225,68.048615
Belgium,BEL,1910,62.57995,63.0614,63.90686,64.47627,64.02916,63.92236,67.51362,67.43321,68.415565,68.77381,70.43452,67.597145
Belgium,BEL,1911,59.780304,60.49317,61.117126,61.252266,61.742355,63.058506,64.21049,66.311035,66.00267,66.71785,68.71652,65.791046
Belgium,BEL,1912,60.44669,59.234924,59.69278,62.339912,60.897163,61.09188,62.400127,62.2617,66.09399,66.72536,68.76276,64.97764
Belgium,BEL,1913,61.11023,58.437725,60.103745,61.152325,59.367607,60.938625,62.883114,64.1723,65.311935,66.9737,66.14822,63.783714
Belgium,BEL,1914,645.4038,324.02237,214.93054,166.9929,132.48863,109.72698,99.400856,89.137764,80.04132,71.78466,66.083984,58.128517
Belgium,BEL,1918,31.5596,37.882362,41.273945,48.895664,57.294304,67.60084,78.9539,98.111496,136.94153,203.75377,382.47855,
Belgium,BEL,1919,63.82781,63.354134,65.04965,57.31277,44.722595,37.365265,38.32169,37.33818,36.929058,37.44755,39.297367,35.570812
Belgium,BEL,1920,56.043858,54.83156,54.93421,56.064377,57.272224,59.535664,62.63588,65.70684,65.71946,67.418625,67.5929,66.6344
Belgium,BEL,1921,58.657383,58.962574,56.883987,57.28227,60.099895,60.029526,60.962116,63.245968,63.31199,64.6982,64.66193,59.312775
Belgium,BEL,1922,54.02225,50.637573,49.192356,51.91355,54.73869,55.80774,58.232227,59.477554,60.417374,60.30558,60.34585,63.18514
Belgium,BEL,1923,51.961575,51.01141,51.596542,53.968727,54.638638,56.695545,58.459484,59.646145,61.47975,60.816154,61.85203,58.32753
Belgium,BEL,1924,52.503983,50.285072,51.9832,55.09551,53.293255,54.3692,56.935562,56.30274,56.66213,58.010662,57.137104,56.235897
Belgium,BEL,1925,50.8918,50.90854,51.156822,51.56964,52.189503,54.28958,56.487953,57.406387,58.396988,59.75435,58.041496,56.209152
Belgium,BEL,1926,51.06024,48.977707,49.55596,50.006676,52.335285,52.563583,53.577858,53.741936,55.553467,56.64754,57.25715,52.419903
Belgium,BEL,1927,49.673645,47.91693,46.26003,47.632217,49.942028,51.12695,52.70203,53.411068,52.07559,53.110165,53.349907,51.911263
Belgium,BEL,1928,46.86019,48.38512,47.629883,48.21043,49.661232,51.045597,50.453716,53.14985,53.486813,55.10084,54.3913,51.99987
Belgium,BEL,1929,46.486614,45.262184,47.76328,50.25912,49.384415,52.048634,50.506325,53.12361,52.24808,53.502552,54.11365,50.364876
Belgium,BEL,1930,48.739292,48.622936,49.12113,49.659653,51.29522,51.55616,53.13099,53.188732,54.7526,55.1103,55.619377,51.73919
Belgium,BEL,1931,48.76843,46.18562,46.499443,49.632027,50.84298,49.83896,49.72226,54.005318,51.844215,54.1306,53.463478,51.49012
Belgium,BEL,1932,44.05543,43.4252,45.085648,46.94813,48.467648,48.39474,49.9039,50.19845,50.98758,53.232533,54.652016,50.75703
Belgium,BEL,1933,41.917416,40.348343,41.71605,44.011364,45.790825,46.357906,45.51842,48.47701,47.166252,49.5242,50.323402,47.286507
Belgium,BEL,1934,42.095654,41.323776,41.304714,41.842014,42.425648,44.548454,45.14566,45.58327,47.368736,46.549194,47.914455,46.90462
Belgium,BEL,1935,37.849678,37.272717,39.50398,41.336163,41.97459,42.680958,43.706005,44.730633,45.131073,45.51068,46.767593,44.124672
Belgium,BEL,1936,38.464325,39.04025,38.944153,41.62952,41.769653,42.185486,43.81286,45.058006,43.167103,45.13041,44.01594,41.273563
Belgium,BEL,1937,40.94898,39.535797,40.417175,41.25555,41.994,42.635925,42.516163,45.249256,43.06677,44.048332,44.643597,41.640366
Belgium,BEL,1938,42.440063,42.370754,40.707935,42.703056,43.918232,44.433006,44.544163,45.88427,44.754578,44.71065,44.951557,44.11537
Belgium,BEL,1939,37.82108,37.14154,39.666492,41.583847,42.48602,43.73206,43.191113,44.42784,45.29377,45.966595,46.577145,43.736664
Belgium,BEL,1940,36.46773,34.18257,32.807674,34.884792,32.069817,31.410643,28.736269,37.784492,43.27752,44.09263,45.645756,41.684784
Belgium,BEL,1941,31.32556,30.199999,31.010708,33.944435,33.19422,35.858345,36.64396,38.202568,36.157482,32.943497,23.182146,34.22921
Belgium,BEL,1942,35.49308,33.892895,34.86001,36.613934,36.67353,35.77064,37.60693,35.945297,35.592865,37.781494,35.552265,33.992607
Belgium,BEL,1943,40.454422,40.76438,40.04218,40.742832,39.82156,39.357388,39.55738,42.200787,41.57139,42.165195,41.528477,37.90721
Belgium,BEL,1944,40.07406,39.58903,38.548027,39.516975,40.718906,40.835957,40.507034,44.521736,44.196533,44.198814,43.143818,40.808025
Belgium,BEL,1945,42.572853,41.058628,41.156693,40.53368,42.072876,43.00525,44.67261,43.634575,43.870674,43.257984,42.93746,41.924374
Belgium,BEL,1946,47.63829,46.534733,45.57918,46.39607,47.397938,51.638348,51.884663,54.78233,53.843872,53.40499,51.090733,46.077747
Belgium,BEL,1947,44.615406,43.423534,45.078663,48.51004,46.77738,48.55146,50.594265,50.96342,50.170097,52.092937,52.42952,49.19606
Belgium,BEL,1948,45.82186,44.602077,44.122307,48.528217,47.531418,51.003365,49.214073,48.91498,50.110344,49.897465,50.40634,47.986294
Belgium,BEL,1949,44.649467,43.924496,43.711105,45.216705,45.57584,48.617283,49.269848,48.858257,49.52209,49.574215,50.126003,48.06718
Belgium,BEL,1950,43.01648,42.61785,43.480183,44.00019,45.486263,45.94583,48.037746,49.597088,48.121967,48.96871,49.614872,47.247467
Belgium,BEL,1951,43.98134,41.817493,41.97547,42.970257,43.882282,46.43919,46.547672,46.620678,46.383465,46.60462,47.656296,45.9462
Belgium,BEL,1952,43.487904,43.338722,43.696407,45.406345,44.46142,46.858532,47.448586,47.48625,47.835682,47.565144,48.34453,45.048313
Belgium,BEL,1953,42.66895,41.947906,42.78636,44.677147,45.98382,47.387184,47.766956,47.080463,46.83799,47.667732,48.048378,46.98708
Belgium,BEL,1954,43.340668,42.962135,43.875202,45.972355,45.5994,47.268356,47.67868,49.97161,47.091995,47.634693,48.72623,45.87133
Belgium,BEL,1955,41.829258,41.931625,43.797855,46.622993,45.751614,47.713676,48.468708,48.653873,48.46157,48.52413,48.342617,45.403614
Belgium,BEL,1956,43.39647,43.147293,43.224796,46.065327,45.492237,47.244865,45.991875,47.95227,48.058434,49.606876,48.748478,45.79497
Belgium,BEL,1957,44.59159,43.396114,45.669666,46.685383,45.952076,47.436962,49.340614,48.5674,49.123074,48.274345,47.96935,45.95964
Belgium,BEL,1958,45.025864,45.325874,47.044292,49.038116,46.18953,44.881996,46.58428,49.377888,47.38002,49.998203,49.454956,47.296066
Belgium,BEL,1959,44.724575,43.672184,45.17125,48.47426,47.554195,48.908203,48.672523,49.885815,50.45263,49.821995,50.444504,47.743374
Belgium,BEL,1960,43.964798,41.40091,43.923653,47.15744,47.37872,48.435276,47.346893,48.90539,46.803627,47.93488,48.063347,46.376217
Belgium,BEL,1961,44.948944,44.588486,45.118916,46.12914,47.55989,47.766247,47.65635,49.34685,49.941257,48.39276,50.264233,47.454193
Belgium,BEL,1962,43.420174,42.761356,45.488014,45.87606,45.695763,45.631817,47.115673,48.782764,48.182053,47.724968,46.828968,45.77332
Belgium,BEL,1963,42.286076,42.42722,45.60118,47.04881,46.524654,48.9765,48.593037,49.66123,50.01156,48.852226,48.968407,45.69005
Belgium,BEL,1964,43.946938,42.66108,44.97875,47.279514,45.653954,48.883728,48.62882,49.595947,49.806416,47.982765,49.226204,46.45239
Belgium,BEL,1965,41.269276,41.82073,42.983364,45.023235,44.670063,46.51508,47.547188,47.215145,47.69861,46.929688,46.72383,45.800278
Belgium,BEL,1966,40.383453,39.257587,41.78052,44.08095,42.579998,44.251194,45.860462,47.181644,47.20963,45.4244,45.074734,42.623756
Belgium,BEL,1967,39.70072,38.972744,39.971943,41.3956,40.501427,42.33093,44.24133,46.031998,45.104416,43.168465,43.10016,41.36152
Belgium,BEL,1968,38.581757,36.50354,37.855354,40.83268,40.85934,41.54202,42.169632,43.189327,43.096222,41.62884,40.767647,40.560425
Belgium,BEL,1969,38.75273,37.06627,39.56622,40.979305,39.667927,41.59931,40.984158,43.156822,42.370037,41.462326,40.704933,39.940746
Belgium,BEL,1970,41.030346,38.480503,37.968872,39.55672,39.305943,42.023464,42.65768,41.276688,42.5851,40.652927,40.637444,39.313217
Belgium,BEL,1971,37.013622,37.306473,38.256363,40.761784,38.949913,40.4816,41.796894,41.90134,43.129726,40.813843,41.073624,40.099552
Belgium,BEL,1972,37.421818,35.830536,37.25626,37.850655,37.433178,39.002335,40.445866,40.198803,39.256966,39.63462,38.53925,38.143642
Belgium,BEL,1973,34.22722,32.820354,33.585007,35.636063,36.65942,37.19661,39.341694,38.059013,38.496853,38.10157,37.32116,36.53266
Belgium,BEL,1974,31.76273,31.857605,34.13618,35.75809,35.20236,36.18462,35.177017,37.228603,36.258762,34.59005,35.067394,34.456974
Belgium,BEL,1975,32.478683,31.437765,31.530972,33.28198,32.842854,34.910248,34.421654,35.11096,35.589867,34.527245,34.39599,33.231575
Belgium,BEL,1976,32.010853,31.633532,32.519554,34.97632,34.525696,35.11423,35.488995,34.476574,35.12711,34.19249,33.95233,32.697754
Belgium,BEL,1977,32.324604,31.733938,33.403645,35.535122,34.328274,35.238007,36.837917,36.784325,34.464596,33.559566,33.45671,32.22898
Belgium,BEL,1978,32.157276,31.838934,33.62519,34.590992,33.92787,34.59815,36.71321,37.280487,35.729145,34.825417,33.97778,32.40522
Belgium,BEL,1979,32.152134,33.342133,34.69776,34.692764,34.64503,35.0954,35.303577,37.121548,36.387657,35.009888,33.67443,32.811058
Belgium,BEL,1980,33.178894,32.624096,35.075993,35.48904,34.00256,35.498005,35.368717,35.261047,35.852623,34.419838,34.32896,33.76852
Belgium,BEL,1981,32.697594,32.570442,33.343773,35.84989,35.126545,35.27483,35.571632,34.942554,35.823853,34.249702,34.527992,33.314
Belgium,BEL,1982,31.435099,31.51918,32.444168,34.42056,33.067616,34.17264,34.452606,34.15202,35.22229,34.373528,33.498154,32.189716
Belgium,BEL,1983,30.536018,30.582188,31.296228,34.03262,33.1581,33.656,34.76544,33.305046,33.010994,32.071354,31.867321,32.00797
Belgium,BEL,1984,29.42546,30.536263,32.776993,32.325386,32.754505,33.354214,33.28963,32.661945,31.267374,32.22442,32.08715,31.33578
Belgium,BEL,1985,30.083652,29.168085,31.705399,32.44976,31.378105,33.296055,32.156643,32.991707,33.029793,32.19744,30.821417,30.34485
Belgium,BEL,1986,31.445189,30.385485,32.441452,33.380257,32.667957,33.257652,34.129272,33.340725,33.152718,32.372803,32.367184,30.588472
Belgium,BEL,1987,30.222109,30.462755,32.406254,33.733246,32.072533,33.52378,34.628914,32.94246,33.14205,32.315178,32.58309,31.814781
Belgium,BEL,1988,31.481812,31.30334,31.862572,33.921368,33.180435,33.354908,34.05529,33.896046,33.78026,34.737038,33.062775,31.524078
Belgium,BEL,1989,32.107525,31.966454,32.822937,32.98716,33.616764,34.14214,34.776276,33.84222,34.64405,34.305668,32.993847,31.931849
Belgium,BEL,1990,32.421066,32.549847,34.624226,34.19758,34.42984,34.78767,34.814014,34.907562,34.481888,34.048454,34.38067,33.039337
Belgium,BEL,1991,32.050114,32.818634,34.193047,36.403,34.100826,36.473194,34.45825,34.690456,34.822807,35.729645,33.495224,34.897675
Belgium,BEL,1992,31.537693,31.050505,32.78084,35.199734,33.8782,35.635155,34.68892,33.43489,34.456264,34.518764,35.637283,34.690044
Belgium,BEL,1993,30.974005,30.314112,32.09009,33.94173,32.49408,34.783844,34.4184,32.497463,33.48703,34.26659,33.195236,31.708336
Belgium,BEL,1994,30.285816,29.20568,30.944632,32.0071,30.78139,32.89414,33.761673,32.457306,31.723543,32.706474,31.747063,30.320574
Belgium,BEL,1995,29.369755,29.720585,30.9794,32.44606,32.112312,32.141026,33.682842,31.698656,29.587029,32.09355,30.68788,30.275139
Belgium,BEL,1996,30.98569,30.123528,31.656713,32.233665,31.461296,32.370537,31.375431,31.73037,31.05775,31.37579,31.334034,30.282904
Belgium,BEL,1997,30.711409,28.27554,31.131084,31.267859,30.847673,33.28703,32.13637,31.612558,32.786892,30.507706,31.766787,31.07075
Belgium,BEL,1998,29.388723,28.969643,30.22401,32.612175,31.4298,32.554775,31.162073,29.222677,31.395418,30.989285,30.278917,30.047428
Belgium,BEL,1999,29.779448,29.052126,29.527021,32.20562,30.226961,31.84857,31.687761,30.006018,31.329115,31.568892,30.888582,29.108711
Belgium,BEL,2000,29.525192,30.236034,31.106522,31.086864,32.135334,31.502918,30.783579,32.09803,30.379435,31.304615,31.389122,30.781544
Belgium,BEL,2001,28.92865,29.680801,30.908237,30.159575,31.351425,31.736357,30.809374,31.61884,31.23473,30.916922,30.217236,31.207253
Belgium,BEL,2002,29.30488,28.414728,30.436928,30.479834,30.565638,31.420013,28.954859,29.48108,29.328451,30.503632,30.837175,30.225918
Belgium,BEL,2003,30.253912,28.631744,29.807676,31.469524,29.677906,32.08485,30.36577,28.91667,30.906591,29.27179,29.79811,30.144527
Belgium,BEL,2004,31.30576,30.116615,30.433683,31.91764,31.593424,32.33342,31.731401,28.386889,30.238304,30.3318,30.257895,30.501637
Belgium,BEL,2005,30.596088,29.968657,31.45785,32.443855,32.43834,31.041954,31.985128,30.682806,31.288692,31.81931,31.34726,30.419374
Belgium,BEL,2006,29.72775,31.004417,32.934566,33.764725,32.526268,31.945538,32.51397,32.12334,30.892508,32.111477,31.330637,31.178772
Belgium,BEL,2007,30.924671,30.942732,32.83674,32.542435,33.93729,33.144897,31.75007,32.04662,30.498127,31.667068,32.077152,31.734636
Belgium,BEL,2008,31.019737,30.877058,32.577274,33.78246,32.0827,34.653393,33.169277,31.897943,33.807285,30.82373,31.886208,33.104527
Belgium,BEL,2009,31.668932,30.852558,32.036125,33.903667,32.83398,33.442886,33.200363,30.930073,32.87777,31.68463,31.40429,32.15991
Belgium,BEL,2010,32.06479,32.132217,33.00775,34.10571,33.3462,32.98631,33.51487,30.818815,31.154606,32.84003,32.409157,31.90232
