Entity,Code,Year,Urban,Rural
Wallis and Futuna,WLF,2007,,69.065186
Wallis and Futuna,WLF,2008,,69.05412
Wallis and Futuna,WLF,2009,,69.04307
Wallis and Futuna,WLF,2010,,69.03201
Wallis and Futuna,WLF,2011,,69.02095
Wallis and Futuna,WLF,2012,,69.009895
Wallis and Futuna,WLF,2013,,68.99883
Wallis and Futuna,WLF,2014,,68.98778
Wallis and Futuna,WLF,2015,,68.97672
Wallis and Futuna,WLF,2016,,68.96566
Wallis and Futuna,WLF,2017,,68.954605
Wallis and Futuna,WLF,2018,,68.94355
Wallis and Futuna,WLF,2019,,68.93249
Wallis and Futuna,WLF,2020,,68.92143
Wallis and Futuna,WLF,2021,,68.91037
Wallis and Futuna,WLF,2022,,68.899315
Wallis and Futuna,WLF,2023,,68.899315
Wallis and Futuna,WLF,2024,,68.899315
Western Pacific (WHO),WHO_WPAC,2000,82.02902,
Western Pacific (WHO),WHO_WPAC,2001,82.06867,
Western Pacific (WHO),WHO_WPAC,2002,82.088036,
Western Pacific (WHO),WHO_WPAC,2003,82.102,
Western Pacific (WHO),WHO_WPAC,2004,82.11518,
Western Pacific (WHO),WHO_WPAC,2005,82.12712,
Western Pacific (WHO),WHO_WPAC,2006,82.12946,
Western Pacific (WHO),WHO_WPAC,2007,82.12517,
Western Pacific (WHO),WHO_WPAC,2008,82.12092,
Western Pacific (WHO),WHO_WPAC,2009,82.11643,
Western Pacific (WHO),WHO_WPAC,2010,82.109436,
Western Pacific (WHO),WHO_WPAC,2011,82.439926,
Western Pacific (WHO),WHO_WPAC,2012,82.76631,
Western Pacific (WHO),WHO_WPAC,2013,83.09429,
Western Pacific (WHO),WHO_WPAC,2014,83.42306,
Western Pacific (WHO),WHO_WPAC,2015,83.75096,
Western Pacific (WHO),WHO_WPAC,2016,84.08548,
Western Pacific (WHO),WHO_WPAC,2017,84.422295,
Western Pacific (WHO),WHO_WPAC,2018,84.75111,
Western Pacific (WHO),WHO_WPAC,2019,85.06845,
Western Pacific (WHO),WHO_WPAC,2020,85.37655,44.508644
Western Pacific (WHO),WHO_WPAC,2021,85.678955,44.931217
Western Pacific (WHO),WHO_WPAC,2022,85.97027,45.34634
Western Pacific (WHO),WHO_WPAC,2023,86.22869,45.710567
Western Pacific (WHO),WHO_WPAC,2024,86.1913,58.553703
World,OWID_WRL,2000,83.49762,41.938976
World,OWID_WRL,2001,83.40838,42.104755
World,OWID_WRL,2002,83.314835,42.40999
World,OWID_WRL,2003,83.22567,42.72179
World,OWID_WRL,2004,83.14416,43.035732
World,OWID_WRL,2005,83.10378,43.36151
World,OWID_WRL,2006,83.03321,43.679085
World,OWID_WRL,2007,82.968735,43.99202
World,OWID_WRL,2008,82.8907,44.312927
World,OWID_WRL,2009,82.80944,45.0906
World,OWID_WRL,2010,82.7296,45.88137
World,OWID_WRL,2011,82.735146,46.61892
World,OWID_WRL,2012,82.77379,47.42826
World,OWID_WRL,2013,82.85224,48.245296
World,OWID_WRL,2014,82.93775,49.074135
World,OWID_WRL,2015,83.024895,49.908108
World,OWID_WRL,2016,83.12048,50.75369
World,OWID_WRL,2017,83.20622,51.603416
World,OWID_WRL,2018,83.29201,52.460682
World,OWID_WRL,2019,83.368675,53.314754
World,OWID_WRL,2020,83.42821,54.16298
World,OWID_WRL,2021,83.47571,55.008965
World,OWID_WRL,2022,83.51072,55.86645
World,OWID_WRL,2023,83.52985,56.693638
World,OWID_WRL,2024,83.47971,60.460262
Zambia,ZMB,2000,43.78567,
Zambia,ZMB,2001,44.478943,
Zambia,ZMB,2002,45.176277,
Zambia,ZMB,2003,45.87767,
Zambia,ZMB,2004,46.58313,
Zambia,ZMB,2005,47.292652,
Zambia,ZMB,2006,48.006237,
Zambia,ZMB,2007,48.72388,
Zambia,ZMB,2008,49.44559,
Zambia,ZMB,2009,50.171364,
Zambia,ZMB,2010,50.901196,
Zambia,ZMB,2011,51.635094,
Zambia,ZMB,2012,52.373055,
Zambia,ZMB,2013,53.115074,
Zambia,ZMB,2014,53.095657,
Zambia,ZMB,2015,52.82023,
Zambia,ZMB,2016,52.54132,
Zambia,ZMB,2017,52.258926,
Zambia,ZMB,2018,51.973053,
Zambia,ZMB,2019,51.6837,
Zambia,ZMB,2020,51.39086,
Zambia,ZMB,2021,51.094543,
Zambia,ZMB,2022,50.794746,
Zambia,ZMB,2023,50.491463,
Zambia,ZMB,2024,50.1847,
Zimbabwe,ZWE,2000,53.60774,17.056189
Zimbabwe,ZWE,2001,53.60774,17.056189
Zimbabwe,ZWE,2002,53.607807,17.152676
Zimbabwe,ZWE,2003,53.703564,17.249165
Zimbabwe,ZWE,2004,53.799316,17.345654
Zimbabwe,ZWE,2005,53.895073,17.064104
Zimbabwe,ZWE,2006,53.99083,16.778372
Zimbabwe,ZWE,2007,54.086586,16.488459
Zimbabwe,ZWE,2008,54.182343,16.19436
Zimbabwe,ZWE,2009,54.2781,15.896082
Zimbabwe,ZWE,2010,54.373856,15.59362
Zimbabwe,ZWE,2011,54.469612,15.286976
Zimbabwe,ZWE,2012,54.56537,14.976149
Zimbabwe,ZWE,2013,54.661125,14.6611395
Zimbabwe,ZWE,2014,54.756886,14.341948
Zimbabwe,ZWE,2015,54.852642,14.018573
Zimbabwe,ZWE,2016,54.9484,13.691016
Zimbabwe,ZWE,2017,55.04416,13.359277
Zimbabwe,ZWE,2018,55.139915,13.023355
Zimbabwe,ZWE,2019,55.235676,12.683249
Zimbabwe,ZWE,2020,55.331436,12.338963
Zimbabwe,ZWE,2021,55.427197,11.990493
Zimbabwe,ZWE,2022,55.427265,11.637841
Zimbabwe,ZWE,2023,55.427338,11.281006
Zimbabwe,ZWE,2024,55.42741,10.919989
